SKU,Category,Lead Time (days)
233042,WINE,14
23307,BEER,7
233078,WINE,19
233082,WINE,18
233106,WINE,14
233114,LIQUOR,11
233120,WINE,18
233148,WINE,16
233156,WINE,16
23316,BEER,13
233160,WINE,18
233162,WINE,17
233164,WINE,18
23320,BEER,13
233204,WINE,21
233220,WINE,19
233222,WINE,14
233226,WINE,15
233228,WINE,16
233234,WINE,18
233236,WINE,20
23324,BEER,9
23325,BEER,7
233266,LIQUOR,16
233268,LIQUOR,13
233284,WINE,17
233286,WINE,18
233288,WINE,20
233290,WINE,14
233294,LIQUOR,17
233298,WINE,19
233308,WINE,20
233310,WINE,20
233316,WINE,17
233318,WINE,17
233326,WINE,14
233330,WINE,17
23335,KEGS,19
146013,WINE,16
23353,WINE,14
233538,WINE,19
23355,BEER,14
233564,WINE,15
23357,BEER,12
233574,LIQUOR,10
23358,BEER,12
233580,WINE,15
233582,WINE,15
233590,LIQUOR,13
233620,WINE,15
233624,WINE,15
233630,WINE,21
233634,WINE,15
233638,WINE,15
23364,KEGS,15
233644,WINE,20
233654,WINE,15
233658,WINE,15
23369,BEER,14
233700,WINE,21
233740,WINE,20
233744,WINE,19
233782,WINE,16
233784,WINE,17
233808,WINE,20
233816,WINE,21
233832,WINE,14
233848,BEER,9
233864,WINE,17
233868,WINE,20
233870,WINE,16
233872,WINE,15
233874,WINE,17
233876,WINE,17
233890,WINE,17
233894,WINE,14
233896,LIQUOR,14
233914,WINE,19
233920,WINE,19
233926,WINE,17
233956,WINE,20
233958,WINE,19
233960,WINE,14
233976,WINE,15
233978,WINE,17
233988,WINE,19
234002,WINE,17
234012,WINE,20
234018,WINE,14
234020,WINE,19
234028,WINE,15
234062,WINE,17
234070,WINE,15
234074,WINE,21
234076,WINE,18
234082,WINE,16
234090,WINE,14
234092,WINE,14
234102,WINE,17
234152,WINE,17
234156,WINE,14
234158,WINE,16
23416,BEER,13
234168,WINE,20
234174,WINE,15
234186,WINE,14
234190,WINE,19
234198,WINE,16
234202,WINE,20
234206,WINE,19
234210,WINE,14
234218,WINE,18
23422,BEER,10
234244,WINE,16
234250,WINE,18
23426,WINE,20
234262,WINE,18
234266,WINE,15
238658,WINE,18
234282,WINE,18
234304,WINE,18
234306,WINE,21
234314,WINE,19
234318,WINE,16
234322,WINE,17
234328,WINE,14
23433,BEER,8
234334,WINE,21
234364,WINE,16
234374,WINE,17
234444,WINE,20
234448,WINE,16
234478,LIQUOR,13
234486,WINE,15
234492,WINE,15
234536,WINE,21
234538,WINE,17
234540,WINE,20
234542,WINE,14
234544,WINE,15
234546,WINE,17
23456,BEER,13
234574,WINE,17
234576,WINE,15
234590,WINE,20
23460,BEER,12
234602,WINE,19
234604,WINE,21
234608,WINE,18
234616,WINE,19
234624,WINE,14
234630,WINE,14
234634,WINE,20
234636,WINE,17
23464,KEGS,17
234652,WINE,20
234660,WINE,15
234674,WINE,19
234678,WINE,19
234680,WINE,14
234690,WINE,14
234692,WINE,15
234696,WINE,15
234706,WINE,18
23475,BEER,11
234750,WINE,18
234752,WINE,18
234754,WINE,14
234758,WINE,20
234760,WINE,19
234768,WINE,14
234770,WINE,21
234772,WINE,17
234782,WINE,15
234784,WINE,18
234808,WINE,15
234816,WINE,14
234818,WINE,19
234828,WINE,21
234840,WINE,15
234848,WINE,18
234860,WINE,15
234876,WINE,21
344421,WINE,21
234904,WINE,21
234910,WINE,15
23492,BEER,12
234930,WINE,18
234938,WINE,21
234950,WINE,14
234970,WINE,19
234976,WINE,18
234980,WINE,21
234996,WINE,15
235004,WINE,15
235008,WINE,17
235020,WINE,20
235026,WINE,18
235030,WINE,18
235052,LIQUOR,20
235088,WINE,18
23511,BEER,9
235120,WINE,15
23513,KEGS,18
235130,WINE,17
23514,KEGS,16
235142,WINE,20
235166,WINE,21
235176,WINE,19
23518,KEGS,20
235206,WINE,21
23523,LIQUOR,18
235230,WINE,15
235232,WINE,16
235234,WINE,18
235238,WINE,20
235256,WINE,20
235258,WINE,18
235276,WINE,17
23528,KEGS,14
23529,BEER,11
23530,BEER,14
235306,WINE,15
235312,WINE,19
235314,WINE,21
235316,WINE,17
23533,BEER,13
235334,WINE,20
235340,LIQUOR,14
235344,WINE,17
235348,WINE,15
235350,WINE,17
235352,WINE,15
235356,WINE,14
235358,WINE,19
235364,WINE,18
235396,WINE,17
235400,WINE,18
235408,LIQUOR,12
235414,WINE,16
235426,WINE,21
235428,WINE,18
235456,WINE,14
235464,WINE,18
235470,WINE,17
235472,WINE,17
235476,WINE,19
235482,WINE,21
235488,WINE,15
235494,WINE,14
23551,KEGS,21
235618,WINE,20
235520,WINE,14
235528,WINE,21
235538,WINE,16
235554,WINE,19
235562,WINE,18
235564,WINE,21
235568,WINE,14
235570,WINE,15
235574,WINE,19
23558,WINE,21
235582,WINE,19
23559,BEER,13
235596,WINE,19
23560,BEER,9
235604,WINE,15
235608,WINE,21
23561,BEER,11
235612,WINE,20
235620,WINE,16
235626,WINE,14
235640,WINE,21
235648,WINE,18
235652,WINE,18
23566,WINE,15
235682,WINE,21
235684,WINE,19
235704,WINE,15
235712,WINE,18
235718,WINE,14
235720,WINE,14
235722,WINE,16
235726,WINE,20
235768,WINE,16
235774,WINE,21
235780,WINE,16
235804,WINE,16
23590,WINE,18
236006,WINE,19
236012,WINE,20
236018,WINE,19
236020,WINE,17
236052,WINE,14
236059,WINE,14
236068,WINE,17
236086,WINE,15
236088,WINE,16
236093,WINE,20
236100,WINE,20
236112,WINE,17
236114,WINE,17
23612,WINE,15
236136,WINE,18
236154,WINE,18
236158,WINE,21
236162,WINE,17
236164,WINE,18
236182,LIQUOR,19
236188,WINE,19
236194,WINE,18
236196,LIQUOR,19
236198,WINE,14
236200,WINE,17
236206,WINE,14
236216,WINE,18
236218,WINE,18
236220,LIQUOR,19
236222,LIQUOR,16
236224,LIQUOR,19
236226,LIQUOR,19
236228,WINE,18
236232,WINE,17
236242,WINE,14
236244,WINE,17
236252,WINE,19
236254,WINE,17
236256,WINE,17
236258,WINE,19
236280,WINE,16
236281,WINE,18
236302,WINE,16
238038,WINE,20
236316,WINE,14
236320,WINE,16
236324,WINE,17
236326,LIQUOR,19
236328,WINE,21
236330,LIQUOR,12
236348,WINE,18
236368,WINE,15
236370,WINE,16
236372,WINE,14
236382,WINE,19
236392,WINE,15
236394,WINE,19
23641,BEER,14
236420,WINE,14
23644,BEER,10
236468,WINE,21
236492,WINE,14
236524,LIQUOR,19
236526,WINE,20
236530,WINE,14
236542,WINE,14
236544,WINE,19
236554,WINE,16
236570,WINE,15
236622,WINE,18
236648,WINE,21
236662,WINE,21
23667,KEGS,18
236674,WINE,15
23669,KEGS,14
236690,WINE,14
236692,WINE,20
236704,WINE,18
236706,WINE,21
236708,LIQUOR,20
236712,WINE,16
236714,WINE,18
236738,WINE,17
236740,WINE,16
236742,WINE,20
236758,WINE,18
236760,WINE,20
236766,LIQUOR,14
236770,LIQUOR,14
236780,WINE,14
236792,WINE,14
23680,WINE,18
236812,WINE,21
236818,WINE,19
236822,WINE,20
236860,WINE,17
236864,WINE,15
23687,BEER,13
236870,WINE,17
236880,WINE,21
236882,WINE,21
236888,WINE,15
23689,KEGS,16
23690,BEER,12
236900,WINE,14
236906,WINE,21
236908,WINE,21
23691,BEER,12
236910,WINE,15
23692,BEER,13
236936,WINE,15
236938,WINE,14
236940,WINE,14
236942,WINE,16
23695,KEGS,18
236958,WINE,15
236962,WINE,19
314186,WINE,20
236974,WINE,20
236980,WINE,21
236994,WINE,18
236996,WINE,15
237000,LIQUOR,15
237002,LIQUOR,16
237004,WINE,18
237006,WINE,18
237024,WINE,21
237030,WINE,19
237032,WINE,18
237036,WINE,17
237044,WINE,14
237056,WINE,15
237060,WINE,17
237070,WINE,17
237072,WINE,19
237076,WINE,19
237078,WINE,19
237082,WINE,18
237084,WINE,17
237086,WINE,21
237092,WINE,14
237096,WINE,21
237109,WINE,15
237110,WINE,15
237114,WINE,17
237118,WINE,14
23712,KEGS,14
237120,WINE,19
237122,WINE,18
237124,WINE,16
237128,WINE,20
237130,WINE,17
240646,LIQUOR,15
237136,LIQUOR,19
23974,BEER,14
240693,LIQUOR,11
237140,WINE,16
237141,WINE,15
237142,WINE,16
237144,WINE,20
237146,WINE,17
237148,WINE,14
237150,WINE,20
233550,WINE,19
237154,WINE,16
237156,WINE,18
237158,WINE,20
237159,WINE,20
237160,LIQUOR,14
237172,WINE,21
237181,LIQUOR,19
237216,WINE,14
237219,WINE,19
237256,LIQUOR,16
237270,WINE,14
23729,KEGS,20
23730,BEER,13
23733,BEER,12
23734,BEER,12
23739,KEGS,18
23752,WINE,14
23763,BEER,10
23768,BEER,12
23773,BEER,12
237733,LIQUOR,17
23785,BEER,11
23786,KEGS,14
23788,BEER,7
23796,BEER,9
23801,BEER,7
23802,BEER,7
23803,BEER,8
23804,BEER,7
23805,BEER,13
23813,BEER,10
23817,LIQUOR,13
23824,BEER,7
23830,KEGS,21
23837,BEER,11
23841,LIQUOR,19
23844,BEER,12
23851,BEER,9
23859,BEER,8
23866,KEGS,21
23872,BEER,13
23880,BEER,13
23892,LIQUOR,12
23916,KEGS,18
23924,BEER,10
23926,BEER,13
23930,LIQUOR,18
23931,BEER,12
23932,KEGS,19
23933,BEER,8
23951,BEER,10
23957,LIQUOR,18
239622,BEER,8
239630,BEER,7
239636,WINE,14
239638,BEER,12
239640,BEER,7
239646,BEER,9
239652,WINE,20
239666,WINE,17
239674,BEER,8
239676,WINE,16
23968,BEER,11
239686,LIQUOR,12
239692,BEER,12
239694,WINE,15
239698,WINE,16
239700,LIQUOR,18
239702,LIQUOR,17
239706,LIQUOR,15
239712,WINE,18
239714,WINE,15
239716,WINE,15
239720,WINE,14
239722,WINE,21
239724,WINE,17
239726,WINE,16
239728,WINE,19
23973,LIQUOR,11
24007,WINE,16
24012,KEGS,19
24020,KEGS,21
24021,KEGS,20
24038,KEGS,14
24049,BEER,7
240502,WINE,17
240503,WINE,16
240510,WINE,20
240516,WINE,15
240517,WINE,16
240518,WINE,18
24074,LIQUOR,10
24082,LIQUOR,15
24090,LIQUOR,10
24120,WINE,18
24138,BEER,13
24139,WINE,15
24147,WINE,18
24155,LIQUOR,20
24159,BEER,8
24177,BEER,7
24178,BEER,8
24180,LIQUOR,16
24185,BEER,8
24186,BEER,8
24187,BEER,11
24226,BEER,14
24234,KEGS,19
24252,LIQUOR,18
24287,LIQUOR,13
24332,BEER,9
24333,WINE,18
24341,LIQUOR,18
24362,KEGS,17
24367,BEER,8
24368,LIQUOR,10
24376,LIQUOR,10
24384,WINE,19
24390,BEER,10
24392,LIQUOR,16
24404,BEER,10
24410,BEER,9
24413,BEER,8
24414,LIQUOR,19
24449,LIQUOR,19
24451,BEER,9
24453,BEER,13
24486,BEER,14
24487,BEER,8
24500,BEER,7
24505,BEER,12
24506,KEGS,15
24520,WINE,14
24522,KEGS,21
24528,BEER,14
24531,BEER,8
24546,WINE,17
24547,BEER,11
24549,BEER,10
24552,BEER,12
24553,KEGS,20
24562,WINE,14
24573,BEER,13
24589,WINE,19
24595,BEER,9
24608,BEER,8
24610,BEER,10
24611,BEER,7
24612,KEGS,20
24620,KEGS,19
24634,BEER,11
24635,WINE,16
24675,BEER,11
24677,BEER,9
24678,LIQUOR,19
24686,WINE,18
24691,KEGS,16
24696,BEER,10
24733,BEER,14
24776,KEGS,18
24802,BEER,7
24813,LIQUOR,12
24825,BEER,8
24836,BEER,14
24854,BEER,7
24855,BEER,13
24856,LIQUOR,10
24870,BEER,12
24871,BEER,13
24911,BEER,14
24941,BEER,10
24969,KEGS,16
25003,WINE,20
25046,LIQUOR,17
25092,BEER,11
25096,BEER,8
25102,KEGS,21
25127,LIQUOR,19
25131,BEER,12
25135,WINE,19
25151,WINE,18
25156,KEGS,19
25180,KEGS,17
25187,BEER,10
25198,BEER,9
25207,BEER,7
25221,BEER,10
25222,BEER,8
25224,WINE,16
25240,WINE,14
25249,BEER,9
25255,BEER,11
25263,KEGS,17
25267,WINE,17
25272,BEER,14
25302,KEGS,18
25304,BEER,8
25348,LIQUOR,19
25360,BEER,13
25367,BEER,11
25391,BEER,10
25394,BEER,9
25398,BEER,13
25399,LIQUOR,12
25407,BEER,9
25411,BEER,12
25415,BEER,14
25419,BEER,7
25424,BEER,13
25431,BEER,14
25444,KEGS,16
25464,BEER,8
25469,BEER,11
25473,BEER,10
25488,LIQUOR,12
25495,BEER,8
25496,LIQUOR,14
2550,BEER,12
25500,LIQUOR,18
25513,BEER,10
25523,BEER,14
25544,BEER,14
25546,BEER,11
25551,KEGS,15
25555,BEER,13
25558,BEER,12
25561,BEER,11
25563,BEER,8
25564,KEGS,19
25575,KEGS,18
25576,BEER,13
25577,WINE,15
25579,KEGS,18
25581,KEGS,16
25585,WINE,15
25587,KEGS,15
25590,KEGS,15
25593,WINE,17
25607,WINE,16
25611,BEER,13
25613,BEER,9
25625,BEER,14
25644,BEER,13
25646,BEER,14
25654,BEER,9
25669,KEGS,15
25682,LIQUOR,18
2569,BEER,11
25700,KEGS,16
25704,WINE,20
25712,WINE,15
25721,BEER,13
25736,BEER,10
25737,BEER,11
25738,BEER,7
25740,BEER,10
25742,KEGS,16
25743,KEGS,18
25745,BEER,12
25746,BEER,8
25747,LIQUOR,14
25749,BEER,7
2577,BEER,7
25785,BEER,14
25817,BEER,7
25820,BEER,14
25821,BEER,11
25824,BEER,8
25826,KEGS,18
25835,KEGS,18
25844,WINE,20
25850,BEER,7
25868,BEER,14
25892,KEGS,16
25893,BEER,9
25896,BEER,12
25903,KEGS,14
25921,BEER,9
25922,BEER,8
25928,BEER,12
25944,BEER,11
25950,LIQUOR,14
25955,BEER,9
25961,KEGS,21
25973,BEER,11
25979,BEER,13
25980,BEER,9
25983,BEER,14
25987,BEER,13
26003,BEER,9
26008,BEER,7
26011,BEER,8
26015,BEER,10
26019,KEGS,17
26023,BEER,10
26025,KEGS,15
26031,BEER,7
26033,KEGS,15
26034,WINE,15
26046,BEER,11
26057,BEER,11
26060,BEER,9
26075,BEER,9
26086,KEGS,19
26087,BEER,14
26088,BEER,8
26093,WINE,14
26095,BEER,13
26105,BEER,9
26114,BEER,9
26117,BEER,7
26127,BEER,10
26131,WINE,17
2615,BEER,8
26150,BEER,14
26155,BEER,7
26156,KEGS,15
26165,KEGS,14
26167,BEER,11
26181,BEER,14
26182,WINE,15
26184,BEER,12
26194,BEER,11
26205,BEER,12
26206,BEER,9
26207,BEER,11
26215,KEGS,18
26216,BEER,12
26227,BEER,14
26239,WINE,18
26241,BEER,7
26242,KEGS,21
26249,BEER,11
26252,BEER,9
26259,BEER,13
26260,BEER,13
26262,BEER,14
26267,BEER,8
26272,BEER,8
26282,BEER,14
26283,BEER,10
26292,KEGS,16
26293,BEER,10
26300,KEGS,18
26305,BEER,10
26314,BEER,8
26316,BEER,12
26318,BEER,10
26322,KEGS,16
26323,BEER,13
26334,BEER,9
26342,BEER,9
26350,KEGS,19
26351,BEER,13
26354,BEER,10
26356,KEGS,15
26358,BEER,7
26385,BEER,13
26392,BEER,8
264,DUNNAGE,3
2640,BEER,10
26419,BEER,7
26447,BEER,10
26451,KEGS,17
26465,BEER,12
26467,KEGS,21
26468,WINE,19
26477,BEER,13
26497,BEER,9
26512,BEER,8
26520,KEGS,15
26556,BEER,11
26558,KEGS,18
26573,LIQUOR,12
26575,BEER,7
26592,KEGS,15
26593,BEER,10
26604,KEGS,15
26613,BEER,10
26620,LIQUOR,11
26636,BEER,10
26637,BEER,14
26638,LIQUOR,15
26639,BEER,9
26640,KEGS,16
26641,KEGS,18
26642,BEER,7
26643,KEGS,18
26644,BEER,14
26645,KEGS,21
26646,LIQUOR,19
26647,BEER,14
26661,KEGS,14
26670,LIQUOR,14
26695,KEGS,16
26698,KEGS,17
26727,WINE,15
26751,LIQUOR,18
26766,KEGS,18
26784,KEGS,18
26788,KEGS,19
26799,KEGS,19
26800,KEGS,18
26816,LIQUOR,12
26823,BEER,14
26831,BEER,10
26833,BEER,13
26849,BEER,11
26856,KEGS,14
26863,BEER,9
26867,WINE,21
26870,BEER,8
26883,WINE,19
26894,BEER,9
26918,BEER,10
26926,BEER,11
26938,KEGS,17
26947,BEER,10
26950,BEER,11
26956,WINE,20
26963,BEER,12
26972,WINE,20
26980,LIQUOR,14
26995,BEER,9
27005,KEGS,16
27006,LIQUOR,17
27014,LIQUOR,13
2704,BEER,13
27049,LIQUOR,19
27065,LIQUOR,17
27073,LIQUOR,17
27079,BEER,14
27081,LIQUOR,11
27111,LIQUOR,13
27120,LIQUOR,19
27146,LIQUOR,12
27154,LIQUOR,13
27197,LIQUOR,20
27200,LIQUOR,19
27219,LIQUOR,10
27235,LIQUOR,10
27243,LIQUOR,20
27260,LIQUOR,17
27278,LIQUOR,14
27286,LIQUOR,11
27294,LIQUOR,15
27308,LIQUOR,15
27324,LIQUOR,18
27332,LIQUOR,11
27340,LIQUOR,12
27354,KEGS,18
27356,BEER,12
27358,BEER,14
27359,LIQUOR,13
27364,BEER,9
27367,LIQUOR,16
27383,LIQUOR,16
27391,LIQUOR,11
27392,BEER,12
27396,BEER,8
27413,LIQUOR,11
27430,LIQUOR,15
27434,KEGS,20
27448,LIQUOR,19
27456,WINE,16
27464,LIQUOR,17
27472,LIQUOR,19
27485,BEER,10
27499,LIQUOR,12
27502,LIQUOR,12
27518,BEER,7
27536,BEER,11
27545,LIQUOR,12
27546,BEER,10
27561,LIQUOR,18
27618,LIQUOR,14
27626,LIQUOR,11
27632,BEER,9
27642,LIQUOR,11
27645,BEER,13
27646,BEER,7
27647,BEER,7
27649,BEER,14
27650,WINE,19
27651,BEER,13
27661,BEER,9
27663,KEGS,14
27669,LIQUOR,20
27685,LIQUOR,20
27731,LIQUOR,10
27757,BEER,11
27774,LIQUOR,13
27804,LIQUOR,11
27815,KEGS,19
27817,BEER,11
27853,KEGS,19
27885,KEGS,14
27886,KEGS,16
27909,WINE,20
27927,BEER,14
27948,KEGS,14
28002,LIQUOR,13
28045,LIQUOR,15
28051,BEER,13
28053,LIQUOR,12
28061,BEER,9
28064,KEGS,16
28065,BEER,12
28069,BEER,12
28084,BEER,7
28088,LIQUOR,20
28092,BEER,11
28094,BEER,14
28100,WINE,14
28105,KEGS,21
28126,LIQUOR,11
28161,BEER,10
28173,BEER,9
28174,BEER,13
28203,BEER,8
28215,LIQUOR,18
28222,BEER,13
28226,BEER,14
28245,BEER,7
28259,BEER,14
28267,KEGS,15
28277,BEER,14
2828,BEER,13
28290,WINE,16
28302,KEGS,15
28304,LIQUOR,11
28308,BEER,9
28311,BEER,12
28312,LIQUOR,20
28313,KEGS,21
28336,BEER,7
28349,BEER,14
28350,KEGS,18
28356,KEGS,20
28372,BEER,8
28379,BEER,8
28585,KEGS,21
28380,LIQUOR,16
28388,BEER,14
28392,KEGS,19
28398,LIQUOR,12
28401,KEGS,17
28402,BEER,10
28404,BEER,14
28411,BEER,9
28412,BEER,7
28414,BEER,7
28420,BEER,13
28428,LIQUOR,18
28430,BEER,8
28433,KEGS,15
28434,BEER,7
28438,KEGS,21
2844,BEER,13
28442,KEGS,20
28444,LIQUOR,10
28449,KEGS,19
28451,BEER,7
28452,LIQUOR,12
28458,BEER,12
28462,BEER,10
28466,KEGS,21
28474,BEER,11
28479,LIQUOR,10
28482,KEGS,14
28487,BEER,13
28493,BEER,14
28499,KEGS,14
28512,BEER,11
28513,BEER,14
28514,BEER,14
28522,BEER,7
28533,LIQUOR,10
28535,BEER,8
28540,BEER,7
28550,WINE,17
28552,BEER,12
28555,BEER,10
28557,BEER,12
28566,BEER,9
28579,BEER,8
28581,KEGS,19
28582,BEER,7
28583,KEGS,15
28592,BEER,13
28595,BEER,7
28602,BEER,8
28606,WINE,20
28607,BEER,13
28612,KEGS,15
28615,BEER,10
28618,BEER,13
28622,BEER,12
28624,KEGS,21
28628,BEER,8
28636,BEER,7
28640,BEER,7
28647,KEGS,14
28649,LIQUOR,10
28665,WINE,19
28672,BEER,14
28673,LIQUOR,17
28674,LIQUOR,17
28676,BEER,14
28681,LIQUOR,10
28682,BEER,10
28687,BEER,14
28690,LIQUOR,18
28703,LIQUOR,11
28707,BEER,7
28724,KEGS,17
28728,BEER,8
28738,LIQUOR,13
28742,KEGS,19
28754,LIQUOR,18
28758,KEGS,15
28761,BEER,10
28762,LIQUOR,14
28765,BEER,10
28770,LIQUOR,10
28797,LIQUOR,13
28809,BEER,8
28815,BEER,14
28827,BEER,9
28833,KEGS,21
28836,BEER,7
28837,BEER,9
28838,BEER,11
28839,BEER,9
28866,BEER,10
28886,WINE,15
28888,BEER,14
28894,LIQUOR,10
28916,LIQUOR,13
28927,BEER,9
28932,LIQUOR,17
28945,BEER,14
28959,WINE,20
62307,KEGS,14
28983,LIQUOR,10
28989,BEER,9
28996,BEER,9
29002,BEER,13
29006,BEER,12
29008,BEER,10
29009,LIQUOR,15
29010,BEER,14
29017,LIQUOR,17
29021,BEER,14
29025,BEER,11
29029,BEER,8
29033,LIQUOR,13
29036,BEER,14
29041,BEER,11
29050,LIQUOR,18
29068,LIQUOR,15
29081,BEER,14
29083,BEER,8
29084,KEGS,19
29098,BEER,13
29114,LIQUOR,12
29122,LIQUOR,18
29126,BEER,11
29144,KEGS,21
29149,LIQUOR,18
29156,KEGS,15
2917,BEER,8
29181,BEER,13
29182,BEER,11
29194,BEER,9
29199,BEER,9
29201,BEER,7
29203,LIQUOR,12
29210,BEER,12
29220,LIQUOR,11
29233,BEER,8
29235,BEER,12
29238,LIQUOR,17
29241,BEER,10
29246,LIQUOR,10
2925,BEER,14
29289,LIQUOR,15
29292,BEER,7
29305,BEER,10
29308,BEER,9
29327,LIQUOR,20
29333,BEER,7
29335,BEER,10
29338,BEER,7
29340,BEER,11
29365,KEGS,19
29373,KEGS,21
29378,LIQUOR,13
29380,BEER,13
29386,LIQUOR,18
29393,BEER,11
29394,LIQUOR,11
29408,LIQUOR,20
29409,BEER,10
29416,LIQUOR,15
29425,BEER,13
29437,BEER,12
29438,BEER,12
29449,BEER,7
29459,WINE,16
29486,BEER,8
29487,BEER,13
29488,BEER,14
29489,BEER,7
29521,LIQUOR,11
29530,LIQUOR,13
29554,BEER,11
29556,LIQUOR,18
29597,BEER,9
29598,BEER,12
29599,LIQUOR,14
29620,BEER,7
29622,BEER,10
29648,BEER,13
29650,BEER,10
29680,LIQUOR,18
29686,BEER,9
296872,WINE,16
296874,WINE,18
296880,WINE,15
296882,LIQUOR,17
296884,WINE,17
296886,WINE,21
296888,WINE,18
296889,WINE,16
296893,WINE,16
296897,WINE,14
296900,WINE,16
296901,WINE,16
296903,WINE,20
296906,LIQUOR,15
296909,WINE,15
296910,WINE,17
296911,WINE,17
296918,WINE,16
296920,LIQUOR,18
296923,WINE,16
296925,WINE,16
296943,WINE,19
296944,WINE,18
296949,WINE,17
296950,WINE,21
296951,WINE,16
29696,LIQUOR,20
297031,WINE,15
29717,BEER,14
29720,BEER,8
29727,BEER,7
29731,BEER,9
29736,KEGS,17
29746,BEER,9
297468,LIQUOR,17
297470,LIQUOR,17
29769,WINE,17
29783,BEER,9
29806,BEER,8
29807,LIQUOR,18
29815,LIQUOR,15
29865,KEGS,20
29866,WINE,16
29876,BEER,10
29882,LIQUOR,12
29892,BEER,9
29893,BEER,12
29900,BEER,10
29916,KEGS,20
29939,WINE,21
299397,WINE,16
29947,LIQUOR,13
29951,KEGS,16
29952,BEER,7
29955,LIQUOR,13
29963,LIQUOR,12
29968,BEER,12
299964,LIQUOR,19
300043,WINE,18
300070,WINE,18
300084,WINE,19
300086,WINE,21
300096,WINE,16
300148,WINE,21
30016,BEER,14
300195,WINE,21
300202,WINE,18
300220,LIQUOR,16
300226,WINE,17
300239,WINE,16
300250,WINE,21
300263,WINE,20
300265,WINE,18
30031,LIQUOR,12
300336,LIQUOR,10
300363,WINE,14
300372,WINE,20
300393,WINE,16
300395,WINE,16
300411,WINE,14
300452,WINE,15
300485,WINE,14
300537,WINE,19
300547,LIQUOR,16
300574,WINE,17
300588,WINE,21
300605,WINE,16
300607,WINE,21
300611,LIQUOR,12
300613,WINE,14
300614,NON-ALCOHOL,7
300615,LIQUOR,12
300617,WINE,21
300620,WINE,15
300624,WINE,21
300627,LIQUOR,15
300632,WINE,14
300633,WINE,21
300644,LIQUOR,16
300648,WINE,17
300649,WINE,19
300661,WINE,16
300663,WINE,18
300685,LIQUOR,17
300687,LIQUOR,17
300722,WINE,19
30088,BEER,8
300887,WINE,14
30090,LIQUOR,18
300904,WINE,15
300928,WINE,21
300932,WINE,16
300981,WINE,19
300986,WINE,21
30099,KEGS,21
30100,BEER,11
301015,WINE,16
30102,BEER,10
301038,WINE,17
30104,LIQUOR,18
301042,WINE,19
301054,WINE,20
301067,NON-ALCOHOL,6
30107,BEER,9
301071,WINE,21
301119,WINE,17
30112,LIQUOR,18
301120,WINE,15
301141,WINE,17
301142,WINE,14
301155,WINE,19
301163,WINE,14
301192,WINE,15
30120,LIQUOR,10
301202,WINE,17
301204,WINE,20
301211,WINE,16
301251,WINE,21
301262,WINE,19
301337,WINE,14
301365,WINE,16
301413,WINE,16
301464,WINE,14
301468,WINE,20
30147,LIQUOR,15
301487,WINE,17
301509,WINE,15
301538,WINE,19
301557,WINE,20
301578,WINE,20
301602,WINE,15
301675,WINE,18
30171,WINE,17
301730,WINE,17
301741,WINE,19
301752,WINE,16
30177,KEGS,15
30180,LIQUOR,13
301882,WINE,17
301921,WINE,18
301959,WINE,19
301981,WINE,19
301992,WINE,18
302058,WINE,14
302111,WINE,18
302121,LIQUOR,12
302175,WINE,21
302189,WINE,19
302191,WINE,16
302203,WINE,21
302207,LIQUOR,10
30221,BEER,13
302232,WINE,19
302244,WINE,18
302257,WINE,14
30227,WINE,18
302278,WINE,19
30228,WINE,18
302361,WINE,17
302365,WINE,18
30237,BEER,7
302381,WINE,18
302401,WINE,18
302410,WINE,16
30244,LIQUOR,19
302453,WINE,20
302508,WINE,17
302554,WINE,20
302558,WINE,14
302562,WINE,15
302570,WINE,18
302571,WINE,16
302581,WINE,20
302588,WINE,20
302626,WINE,21
302663,WINE,20
302689,WINE,17
302768,WINE,20
302776,WINE,15
302778,WINE,15
30279,LIQUOR,19
302794,WINE,16
302798,WINE,19
302853,WINE,21
302855,WINE,19
302876,WINE,17
302901,WINE,16
302909,WINE,21
302971,WINE,15
302973,WINE,17
302992,WINE,20
303042,WINE,20
303051,WINE,16
303058,WINE,14
303063,WINE,19
303078,WINE,17
303082,WINE,15
303089,WINE,19
303111,WINE,14
303117,WINE,17
303145,WINE,18
303189,WINE,14
30325,WINE,21
303256,WINE,17
303258,WINE,19
303265,WINE,15
303345,WINE,21
303383,WINE,18
303385,WINE,21
303407,WINE,18
303410,WINE,20
303426,WINE,21
303438,WINE,17
30350,LIQUOR,15
303505,LIQUOR,16
303520,WINE,17
303571,WINE,14
303578,WINE,17
303596,WINE,18
303602,WINE,15
303604,WINE,16
303611,WINE,19
30368,WINE,15
30376,WINE,18
30384,WINE,18
303844,WINE,18
303852,WINE,16
30392,LIQUOR,18
303992,WINE,14
304000,WINE,19
30406,WINE,19
304127,WINE,19
304155,WINE,15
304164,WINE,16
304192,WINE,17
304194,WINE,20
304196,WINE,18
304198,WINE,20
304200,WINE,20
30422,BEER,8
304244,WINE,21
30473,WINE,14
304347,WINE,20
304388,WINE,15
304397,WINE,20
304414,WINE,16
304417,WINE,20
304419,WINE,19
304422,WINE,14
304426,WINE,15
304428,WINE,14
304442,WINE,20
304444,WINE,16
304478,WINE,19
30449,LIQUOR,19
304502,WINE,19
304565,WINE,17
30457,LIQUOR,20
304598,WINE,20
304605,WINE,14
304625,WINE,16
304627,WINE,14
304633,WINE,19
304663,WINE,20
304670,WINE,19
